Chaser,Maleh
כָּפוּף,כפוף
יַבִּיטוּ,יביטו
וְלִבְּךָ,ולבך
בְּעֵינֶיךָ,בעיניך
מִמָךְ,ממך
מִמְךָ,ממך
לְכַבְּדוֹ,לכבדו
מְכַבֵּד,מכבד
עֲשִׁירִים,עשירים
וְתַחְשֹׁב,ותחשוב
עֹשֶׁר,עושר
בְּעֹשֶׁר,בעושר
תַּחְשֹׁב,תחשוב
צַדִּיק,צדיק
כְּשׁוֹגֵג,כשוגג
וְאָנוּס,ואנוס
וְאַתָה,ואתה
עָבַרְתָּ,עברת
מֵזִיד,מזיד
כֹּה,כה
תּוּכַל,תוכל
לְהִתְגָּאוֹת,להתגאות
לָךְ,לך
הַכַּעַס,הכעס
מִמֶּנָּהּ,ממנה
וְיַרְגִיל,וירגיל
לִכְעֹס,לכעוס
לְהַטִיל,להטיל
אֵימָה,אימה
וּבְנֵי,ובני
בִּפְנֵיהֶם,בפניהם
לְיַסְּרָם,ליסרם
וּתְהֵא,ותהא
דַּעְתוֹ,דעתו
אֵלִיָּהוּ,אליהו
לְרַב,לרב
יְהוּדָה,יהודה
אָחוּהּ,אחוה
סַלָא,סלא
חֲסִידָא,חסידא
תִרְתַּח,תרתח
תֶחְטֵי,תחטי
תִּכְעַס,תכעוס
תִרְוֵי,תרווי
תִּשְׁתַּכַּר,תשתכר
בְּיַיִן,ביין
הַכּוֹעֵס,הכועס
גֵּיהִנָֹּם,גיהנם
שׁוֹלְטִין,שולטין
כַּעַס,כעס
מִלִּבֶּךָ,מלבך
וְהַעֲבֵר,והעבר
גֵּהִינָּם,גיהנם
חַיֵּיהֶם,חייהם
חַיִּים,חיים
צִוּוּ,ציוו
שֶׁיַּנְהִיג,שינהיג
יַרְגִּישׁ,ירגיש
הַמַּכְעִיסִים,המכעיסים
וְזוֹ,וזו
הַטּוֹבָה,הטובה
עֲלוּבִין,עלובין
עוֹלְבִין,עולבין
חֶרְפָּתָם,חרפתם
מְשִׁיבִין,משיבין
מֵאַהֲבָה,מאהבה
וּשְׂמֵחִים,ושמחים
בְּיִסּוּרִים,ביסורים
כְּצֵאת,כצאת
יַרְבֶּה,ירבה
בִּשְׁתִיקָה,בשתיקה
יְדַבֵּר,ידבר
שֶּׁצָּרִיךְ,שצריך
לְצָרְכֵי,לצרכי
הַמַרְבֶּה,המרבה
מָצָאתִי,מצאתי
לַגּוּף,לגוף
מִשְּׁתִיקָה,משתיקה
מַאי,מאי
וְחַיִּים,וחיים
דְּבָעֵי,דבעי
חַיִים,חיים
בְּלִֹשָנֵהּ,בלישניה
מָוֶת,מוות
בְּלִיֹשָנֵהּ,בלישניה
שְׂחוֹק,שחוק
וּמַהֲתָלוֹת,ומהתלות
וְקַלּוּת,וקלות
מַרְגִּילִין,מרגילין
לְעֶרְוָה,לערוה
נִבְהָל,נבהל
לַהוֹן,להון
וּבָטֵל,ובטל
מִמְלָאכָה,ממלאכה
עַיִן,עין
מְמַעֵט,ממעט
בְּעֵסֶק,בעסק
וְעוֹסֵק,ועוסק
וְאוֹתוֹ,ואותו
הַמְּעַט,המעט
חֶלְקוֹ,חלקו
יִשְׂמַח,ישמח
הַקִּנְאָה,הקנאה
וְהַתַּאֲוָה,והתאווה
וְהַכָּבוֹד,והכבוד
מֵהֵן,מהן
וְהַקִּנְאָה,והקנאה
אֶפְרֹוֹשׁ,אפרוש
וְאֶתְרַחֵק,ואתרחק
יֹאכַל,יאכל
יִשָּׂא,ישא
בְּדִירָה,בדירה
נָאָה,נאה
שַׂק,שק
זֹה,זה
הַמְהַלֵּךְ,המהלך
חוֹטֵא,חוטא
בַּנָזִיר,בנזיר
מֵאֲשֶׁר,מאשר
חָטָא,חטא
נָזִיר,נזיר
פֵּרַשׁ,פרש
הַיַּיִן,היין
כַּפָּרָה,כפרה
הַמּוֹנֵעַ,המונע
יִמָּנַע,ימנע
שֶׁהַתּוֹרָה,שהתורה
אָסְרָה,אסרה
יֶאֱסֹר,יאסור
בִּנְדָרִים,בנדרים
וּבִשְׁבוּעוֹת,ובשבועות
הַמֻּתָּרִים,המותרים
דַּיְּךָ,דייך
שֶּׁאָסְרָה,שאסרה
שֶׁאַתָּה,שאתה
אוֹסֵר,אוסר
עָלֶיךָ,עליך
וְאָסְרוּ,ואסרו
לְסַגֵּף,לסגף
הָאֵלּוּ,האלו
תְּהִי,תהי
תִּתְחַכַּם,תתחכם
לָמָּה,למה
מַעְגַּל,מעגל
רַגְלֶךָ,רגלך
דְּרָכֶיךָ,דרכיך
כָּתַבְנוּ,כתבנו
בסימן,בסימן
מַאֲמַר,מאמר
כו',וכו'
מִפְנֵי,מפני
עַזּוּת,עזות
קִנְיָן,קנין
בְּנַפְשׁוֹ,בנפשו
לְהִתְקוֹטֵט,להתקוטט
בְּלֶחֶם,בלחם
לְאָכְלוֹ,לאכלו
שָׁנִינוּ,שנינו
הַצְּנוּעִים,הצנועים
מוֹשְׁכִים,מושכים
יְדֵיהֶם,ידיהם
חוֹטְפִין,חוטפין
וְאוֹכְלִין,ואוכלין
טֶבַע,טבע
רֵעָיו,רעיו
וַחֲבֵרָיו,וחבריו
וְאַנְשֵׁי,ואנשי
לַצַּדִּיקִים,לצדיקים
הַחֲכָמִים,החכמים
שֶׁיִּלְמַד,שילמוד
מִמַּעֲשֵׂיהֶם,ממעשיהם
וְיִתְרַחֵק,ויתרחק
הָרְשָׁעִים,הרשעים
הַהוֹלְכִים,ההולכים
בַּחֹשֶׁךְ,בחשך
יֶחְכַּם,יחכם
וְרוֹעֶה,ורועה
כְּסִילִים,כסילים
יֵרוֹעַ,ירוע
הָאִישׁ,האיש
בְּעִיר,בעיר
שֶׁמַּנְהִיגֶיהָ,שמנהיגיה
רָעִים,רעים
אֲנָשֶׁיהָ,אנשיה
הוֹלְכִים,הולכים
יְשָׁרָה,ישרה
שֶׁאֲנָשֶׁיהָ,שאנשיה
צַדִּיקִים,צדיקים
לְהִדַּבֵּק,להדבק
בְּתַלְמִידֵי,בתלמידי
תדְבָּק,תדבק
וְכִי,וכי
לְהִדָּבֵק,להדבק
בַּשְּׁכִינָה,בשכינה
פֵּרְשׁוּ,פירשו
הִדַּבֵּק,הדבק
לְהִשְׁתַּדֵּל,להשתדל
שֶׁיִּשָּׂא,שישא
בַּת,בת
וְיַשִּׂיא,וישיא
וְלֶאֱכֹל,ולאכול
תַּלְמִידֵי,תלמידי
פְּרַקְמַטְיָא,פרקמטיא
וּלְהִתְחַבֵּר,ולהתחבר
חִבּוּר,חיבור
וּלְדָבְקָה,ולדבקה
מִתְאַבֵּק,מתאבק
בַּעֲפַר,בעפר
וְשׁוֹתֶה,ושותה
בַּצָּמָא,בצמא
דִּבְרֵיהֶם,דבריהם
כְּגוּפוֹ,כגופו
וְאָהַבְתָּ,ואהבת
כָּמוֹךָ,כמוך
לְסַפֵּר,לספר
בְּשִׁבְחוֹ,בשבחו
וְלָחוּס,ולחוס
חָס,חס
בִּכְבוֹד,בכבוד
וְהַמִּתְכַּבֵּד,והמתכבד
בִּקְלוֹן,בקלון
בֹּשֶׁת,בשת
בִּיְשׁוֹ,בישו
עָרַךְ,ערך
הַטּוֹבִים,הטובים
וְחָכְמָתוֹ,וחכמתו
לְמוּל,למול
חָכְמָתוֹ,חכמתו
שֶׁיֵּרָאֶה,שיראה
מִכְּלָלוֹ,מכללו
מְכֻבָּד,מכובד
בָּזוּי,בזוי
לָעוֹלָם,לעולם
שֶׁיָּשׁוּב,שישוב
בִּתְשׁוּבָה,בתשובה
שְׁלֵמָה,שלימה
הַשּׂוֹנֵא,השונא
תַעֲשֶׂה,תעשה
תִּשְׂנָא,תשנא
אָחִיךָ,אחיך
בִּלְבָבֶךָ,בלבבך
"קפ""ט","קפ""ט"
יִשְׂטְמֶנוּ,ישטמנו
בָּרְשָׁעִים,ברשעים
דִבֵּר,דיבר
אַבְשָׁלוֹם,אבשלום
אַמְנוֹן,אמנון
לְמֵרַע,למרע
שָׂנֵא,שנא
לְהוֹדִיעוֹ,להודיעו
עָשִׂיתָ,עשית
חָטָאתָ,חטאת
הוֹכֵחַ,הוכח
תּוֹכִיחַ,תוכיח
עֲמִיתֶךָ,עמיתך
חָזַר,חזר
וּבִקֵּשׁ,ובקש
אַכְזָרִי,אכזרי
וַיִּתְפַּלֵּל,ויתפלל
בְּאָבוֹת,באבות
וְשִׂנְאַת,ושנאת
אֱהֹב,אהוב
וּשְׂנָא,ושנא
הַתַּלְמִידִים,התלמידים
אֶלָא,אלא
אֱהַב,אהוב
הַאֶפִּיקוֹרְסִים,האפיקורסים
וְהַמְּסִיתִים,והמסיתים
וְהַמַּדִּיחִים,והמדיחים
הַמָּסוֹרוֹת,המסורות
מְשַׂנְאֶיךָ,משנאיך
אֶשְׂנָא,אשנא
וּבִתְקוֹמְמֶיךָ,ובתקוממיך
אֶתְקוֹטַט,אתקוטט
תַּכְלִית,תכלית
שִׂנְאָה,שנאה
שְׂנֵאתִים,שנאתים
לְאוֹיְבִים,לאויבים
טַּעַם,טעם
בְּרָאתִיו,בראתיו
עַמְּךָ,עמך
אוֹהֲבוֹ,אוהבו
בִּדְאִית,בדאית
דַּיָנָא,דיינא
בְּאַרְעָא,בארעא
הַצּוֹעֵק,הצועק
נֶעֱנָשׁ,נענש
לֵית,לית
לִצְעֹק,לצעוק
הוֹדִיעוֹ,הודיעו
שֶׁחָטָא,שחטא
שֶׁהָלַךְ,שהלך
לְמוּטָב,למוטב
וּלְהוֹדִיעוֹ,ולהודיעו
הָרָעִים,הרעים
וְהַמּוֹכִיחַ,והמוכיח
שֶׁבֵּינוֹ,שבינו
לְבֵינוֹ,לבינו
לְהוֹכִיחוֹ,להוכיחו
וִידַבֵּר,וידבר
וּבְלָשׁוֹן,ובלשון
רַכָּה,רכה
וְיוֹדִיעוֹ,ויודיעו
לְטוֹבָתוֹ,לטובתו
לְהָבִיאוֹ,להביאו
וְכֹל,וכל
שֶׁאֶפְשָׁר,שאפשר
מוֹחֶה,מוחה
נִתְפָּס,נתפס
בְּעָוֹן,בעוון
בְּמֶה,במה
כְּשֶׁהוא,כשהוא
מְדַמֶּה,מדמה
דְּאָמַר,דאמר
אִילְעָא,אילעא
כְּשֵׁם,כשם
שֶׁמִּצְוָה,שמצוה
הַנִּשְׁמָע,הנשמע
נִשְׁמָע,נשמע
אַבָּא,אבא
תּוֹכַח,תוכח
לֵץ,לץ
יִשְׂנָאֶךָ,ישנאך
הוֹכַח,הוכח
לֶחָכָם,לחכם
וְיֶאֶהָבֶךָ,ויאהבך
לְבַיֵּשׁ,לבייש
בְּדִבּור,בדיבור
בְּמַעֲשֶׂה,במעשה
הַמַּלְבִּין,המלבין
נֹחַ,נוח
לְהַפִּיל,להפיל
לְכִבְשַׁן,לכבשן
הָאֵשׁ,האש
יַלְבִּין,ילבין
מוּצֵאת,מוצאת
שָׁלְחָה,שלחה
חָמִיהָ,חמיה
לֵאמֹר,לאמר
לְאִישׁ,לאיש
אָנֹכִי,אנכי
הָרָה,הרה
בְּרֶמֶז,ברמז
יוֹדֶה,יודה
תפַרְסְמוֹ,תפרסמו
בְּשֵּׁם,בשם
בּוֹשׁ,בוש
יְסַפֵּר,יספר
יַכְלִימֶנּוּ,יכלימנו
תִשָּׂא,תשא
בְּמֶּה,במה
כְּשֶׁהוֹכִיחוֹ,כשהוכיחו
בַּסֵּתֶר,בסתר
מַכְלִימִין,מכלימין
וּמְפַרְסְמִים,ומפרסמים
חֶטְאוֹ,חטאו
וּמְחָרְפִים,ומחרפים
וּמְבַזִּין,ומבזין
וּמְקַלְּלִין,ומקללין
שֶׁיַּחְזֹר,שיחזור
לַמּוּטָב,למוטב
שֶׁעָשׂוּ,שעשו
הַנְּבִיאִים,הנביאים
אוֹנָאַת,אונאת
תוֹנוּ,תונו
עֲמִיתוֹ,עמיתו
וּפֵרְשׁוּ,ופירשו
שֶׁאִתְּךָ,שאתך
בְּתוֹרָה,בתורה
הִזְהִירָה,הזהירה
אוֹנָאָתוֹ,אונאתו
הָעוֹבֵר,העובר
שֶׁהוֹכִיחוּהוּ,שהוכיחוהו
בְּסֵתֶר,בסתר
רָצָה,רצה
וּמָחַל,ומחל
שְׂטָמוֹ,שטמו
הוֹכִיחוֹ,הוכיחו
מִדַּת,מדת
חֲסִידוּת,חסידות
הַמַּשְׂטֵמָה,המשטמה
בִּיתוֹמִים,ביתומים
וְאַלְמָנוֹת,ואלמנות
רַכּוֹת,רכות
וְיִנְהַג,וינהוג
יַכְאִיבֵם,יכאיבם
שֶׁנַּפְשָׁן,שנפשן
שְׁפֵלָה,שפלה
וְרוּחָן,ורוחן
נְמוּכָה,נמוכה
אַלְמָנָתוֹ,אלמנתו
וִיתוֹמָיו,ויתומיו
מֻזְהָרִים,מוזהרים
וְיָתוֹם,ויתום
תעַנּוּן,תענון
כָּרַת,כרת
צוֹעֲקִין,צועקין
הֶחָמָס,החמס
נַעֲנִים,נענים
צָעֹק,צעוק
יִצְעַק,יצעק
אֵלַי,אלי
שָׁמֹעַ,שמוע
אֶשְׁמַע,אשמע
צַעֲקָתוֹ,צעקתו
שֶׁעִנָּה,שעינה
עִנָּה,עינה
הָרַב,הרב
אֻמָּנוּת,אומנות
לְהוֹלִיכָן,להוליכן
לְנַהֲלֵם,לנהלם
וּבְרַחֲמִים,וברחמים
יָרִִיב,יריב
רִיבָם,ריבם
מֵאָב,מאב
מֵאֵם,מאם
יְתוֹמִים,יתומים
צָרְכֵיהֶם,צרכיהם
בְּעַצְמָם,בעצמם
כִּשְׁאָר,כשאר
הַגְּדוֹלִים,הגדולים
לַחְשֹׁד,לחשוד
שֶׁהַכֹּהֵן,שהכהן
הַתּוֹרֵם,התורם
הַלִּשְׁכָּה,הלשכה
נִכְנַס,נכנס
לְהַטְמִין,להטמין
וִהְיִיתֶם,והייתם
מֵה',מה'
וּמִיִּשְׂרָאֵל,ומישראל
וּמְצָא,ומצא
וְשֵׂכֶל,ושכל
מַתָּנָה,מתנה
לִבְטֹחַ,לבטוח
בַּה',בה'
מַחְסוֹרוֹ,מחסורו
וְשׂוֹנֵא,ושונא
מַתָּנוֹת,מתנות
יִחְיֶה,יחיה
איסור,איסור
רכילות,רכילות
לשון,לשון
הרע,הרע
נקימה,נקימה
ונטירה,ונטירה
רָכִיל,רכיל
שֶׁטּוֹעֵן,שטוען
שָׁמַעְתִּי,שמעתי
גְּנוּת,גנות
וְגוֹרֵם,וגורם
לַהֲרֹג,להרוג
נְפָשׁוֹת,נפשות
נִסְמַךְ,נסמך
תַעֲמֹד,תעמוד
דַּם,דם
צֵא,צא
וּלְמַד,ולמד
לְדוֹאֵג,לדואג
הָאֱדוֹמִי,האדומי
לְשָׁאוּל,לשאול
אֲחִימֶלֶךְ,אחימלך
לְדָוִד,לדוד
צֵדָה,צידה
וָחָרֶב,וחרב
לַאֲחִימֶלֶךְ,לאחימלך
שֶּׁעָשָׂה,שעשה
נִתְכַּוֵּן,נתכון
לַחְטֹא,לחטוא
גָּרַם,גרם
הָרְכִילוּת,הרכילות
דּוֹאֵג,דואג
שֶׁנֶּהֶרְגוּ,שנהרגו
בִּכְלָל,בכלל
הַמְסַפֵּר,המספר
בִּגְנוּת,בגנות
הָאוֹמֵר,האומר
שֶׁקֶר,שקר
הָרַע,הרע
שֶׁיּוֹשֵׁב,שיושב
וְכַךְ,וכך
שִׂפְתֵי,שפתי
חֲלָקוֹת,חלקות
מְדַבֶּרֶת,מדברת
הַמְקַבֵּל,המקבל
הָאוֹמְרוֹ,האומרו
נֶחְתַּם,נחתם
בַּמִּדְבָּר,במדבר
הֵיכָן,היכן
שָׁאַל,שאל
אָנָה,אנה
אֶמְצָא,אמצא
אֵשׁ,אש
וְדָגִים,ודגים
וּמְבַשְׁלִים,ומבשלים
אֲבַק,אבק
שִׁתְקוּ,שתקו
מִפְּלוֹנִי,מפלוני
אֵינִי,איני
לְהוֹדִיעַ,להודיע
אֵירַע,אירע
וּמֶה,ומה
שׂוֹנְאָיו,שונאיו
שֶׁיְסַפְּרוּ,שיספרו
בִּגְנוּתוֹ,בגנותו
רֵעֵהוּ,רעהו
קְלָלָה,קללה
תֵּחָשֵׁב,תחשב
טוֹבָתוֹ,טובתו
רָעָתוֹ,רעתו
בְּשִׂנְאָה,בשנאה
שֶׁשְּׁלֹמֹה,ששלמה
זִיקִים,זיקים
חִצִּים,חצים
וַמָּוֶת,ומות
מְשַׂחֵק,משחק
בְּרַמָּאוּת,ברמאות
שֶׁעוֹשֶׂה,שעושה
מְסַפֵּר,מספר
תֻּמּוֹ,תומו
וּכְשֶׁגּוֹעֲרִין,וכשגוערין
שֶׁאֵלּוּ,שאלו
וְהַמְסַפֵּר,והמספר
שֶׁגּוֹרְמִים,שגורמים
נִשְׁמְעוּ,נשמעו
לְהַזִּיק,להזיק
בְּמָמוֹנוֹ,בממונו
לְהָצֵר,להצר
לְהַפְחִידוֹ,להפחידו
נֶאֶמְרוּ,נאמרו
נִתְפַּרְסֵם,נתפרסם
סִפֵּר,סיפר
הַשְּׁלֹשָׁה,השלשה
תַּקָּנָתוֹ,תקנתו
יַשְׁפִּיל,ישפיל
יִרְמִיָּה,ירמיה
כִּתּוֹת,כיתות
מְקַבְּלוֹת,מקבלות
כַּת,כת
לֵצִים,לצים
וְכַת,וכת
חֲנֵפִים,חנפים
שַׁקָּרִים,שקרים
מְסַפְּרֵי,מספרי
"רש""י","רש""י"
מָשַׁךְ,משך
מִהְיוֹת,מהיות
לוֹצְצִים,לוצצים
חָנֵף,חנף
שְׁקָרִים,שקרים
יִכּוֹן,יכון
לְנֶגֶד,לנגד
חָפֵץ,חפץ
רֶשַׁע,רשע
יְגֻרְךָ,יגורך
וּפֵּרַשׁ,ופירש
יָגוּר,יגור
עִמְךָ,עמך
וְגַבֵּי,וגבי
פַּרְֹשָתָא,פרשתא
בְּפִיהוּ,בפיהו
בִּמְגוּרְךָ,במגורך
סוטה,סוטה
לֵיצָנוּתָא,ליצנותא
אֲסִירָא,אסירא
מִלֵּיצָנוּתָא,מליצנותא
הַנּוֹקֵם,הנוקם
וְכֵיצַד,וכיצד
הַנְּקִימָה,הנקימה
הַשְׁאִילֵנִי,השאילני
קַרְדֻּמָךְ,קרדומך
מַשְׁאִילְךָ,משאילך
לִֹשְאֹל,לשאול
מִמֶּנוּ,ממנו
הַֹשְאִילֵנִי,השאילני
קַרְדֻמָּךְ,קרדומך
לו,לו
מַֹשְאִילְךָ,משאילך
הִשְׁאַלְתָּנִי,השאלתני
שָׁאַלְתִּי,שאלתי
נוֹקֵם,נוקם
וְעוֹבֵר,ועובר
כְּשֶׁיָּבֹא,כשיבוא
יִגְמֹל,יגמול
גְּמָלוֹ,גמלו
מַעֲבִיר,מעביר
מִדּוֹתָיו,מדותיו
שֶׁאֵצֵל,שאצל
הַמְּבִינִים,המבינים
הֶבֶל,הבל
וַהֲבַאי,והבאי
כְּדַאי,כדאי
לִנְקֹם,לנקום
גָּמַלְתִּי,גמלתי
שׁוֹלְמִי,שולמי
תִּרְצֶה,תרצה
לְהִנָּקֵם,להנקם
מֵאוֹיְבֶךָ,מאויבך
תּוֹסִיף,תוסיף
מַעֲלוֹת,מעלות
טוֹבוֹת,טובות
וְתֵלֵךְ,ותלך
יְשָׁרִים,ישרים
מִמֵּילָא,ממילא
תִּנָּקֵם,תנקם
יִצְטַעֵר,יצטער
מִדּוֹתֶיךָ,מדותיך
וְיִתְאַבֵּל,ויתאבל
בְּשָׁמְעוֹ,בשמעו
מַעֲשִׂים,מעשים
מְכֹעָרִים,מכוערים
שׂוֹנְאֲךָ,שונאך
קְלוֹנְךָ,קלונך
וְחֶרְפָּתְךָ,וחרפתך
מִתְנַקֵּם,מתנקם
בָּךְ,בך
הַנוֹטֵר,הנוטר
הַנְּטִירָה,הנטירה
רְאוּבֵן,ראובן
לְשִׁמְעוֹן,לשמעון
לְיָמִים,לימים
חֵפֶץ,חפץ
מֵרְאוּבֵן,מראובן
הֵא,הא
הֲרֵינִי,הריני
וְאֵינִי,ואיני
כְּמוֹתְךָ,כמותך
אֲשַׁלֵּם,אשלם
כְּמַעֲשֶׂיךָ,כמעשיך
תִטֹּר,תטור
יִמְחֶה,ימחה
יִזְכְּרֶנּוּ,יזכרנו
הַדֵּעָה,הדעה
הַנְּכוֹנָה,הנכונה
שֶׁיִּתְקַיֵּם,שיתקיים
וּמַשָּׂאָם,ומשאם
וּמַתָּנָם,ומתנם
לא,לא
לשם,לשם
אֵיזוֹהִי,איזוהי
קְטַנָּה,קטנה
גּוּפֵי,גופי
בִּדְרָכֶיךָ,בדרכיך
גּוּפְךָ,גופך
דַּע,דע
וַעֲשֵׂה,ועשה
הָאֲכִילָה,האכילה
וְהַשְּׁתִיָּה,והשתיה
וְהַהֲלִיכָה,וההליכה
וְהַיְשִׁיבָה,והישיבה
וְהַשְּׁכִיבָה,והשכיבה
הַקִּימָה,והקימה
וְהַתַּשְׁמִישׁ,והתשמיש
וְהַשִּׂיחָה,והשיחה
בּוֹרַאֲךָ,בוראך
הַגּוֹרֵם,הגורם
לַעֲבוֹדָתוֹ,לעבודתו
וְיִשְׁתֶּה,וישתה
צָמֵא,צמא
וְרָעֵב,ורעב
וְאָכַל,ואכל
וְשָׁתָה,ושתה
מְשֻׁבָּח,משובח
בַּאֲכִילָתוֹ,באכילתו
