Chaser,Maleh
לִפְרֹשׁ,לפרוש
וְהַמַּלְעִיג,והמלעיג
שֶׁכֵּיוָן,שכיון
שֶׁנִּתְבַּזּוּ,שנתבזו
עוֹשָׂן,עושן
בְּמַה,במה
יִזְכֶּה,יזכה
וּלְטָרְדוֹ,ולטורדו
וּכְגֵיחֲזִי,וכגיחזי
וּבִזְמָן,ובזמן
שֶׁנִּטְרָד,שנטרד
יִמְצָא,ימצא
וְהַשּׂוֹנֵא,והשונא
הַתּוֹכָחוֹת,התוכחות
שֶׁהַתּוֹכָחָה,שהתוכחה
לִתְשׁוּבָה,לתשובה
וּמַכְלִימִין,ומכלימין
"""זְכֹר","""זכור"
"תִּשְׁכַּח""","תשכח"""
"""מַמְרִים","""ממרים"
"הֱיִיתֶם""","הייתם"""
"לָדַעַת""","לדעת"""
"""עַם","""עם"
נָבָל,נבל
"חָכָם""","חכם"""
הוֹכִיחַ,הוכיח
"חֹטֵא""","חוטא"""
"""יָדַע","""ידע"
"קֹנֵהוּ""","קונהו"""
"""מִדַּעְתִּי","""מדעתי"
קָשֶׁה,קשה
"אָתָּה""","אתה"""
לַחַטָּאִים,לחטאים
"""קְרָא","""קרא"
בְגָרוֹן,בגרון
"תַּחְשֹׂךְ""","תחשוך"""
הוֹכִיחוּ,הוכיחו
וְזָקֵן,וזקן
וִירֵא,וירא
מִנְּעוּרָיו,מנעוריו
וְאָהוּב,ואהוב
מוֹכִיחַ,מוכיח
וּמַחְזִירָן,ומחזירן
שֶׁשּׂוֹנֵא,ששונא
לַמּוֹכִיחַ,למוכיח
בְּחַטֹּאותָיו,בחטאותיו
שֶׁיַּחְזִיר,שיחזיר
קִלַּל,קילל
שֶׁיִּשְׁאַל,שישאל
גַּנָּב,גנב
מְחַזֵּק,מחזק
וּמַחְטִיא,ומחטיא
וְהַמּוֹצֶא,והמוצא
מַכְרִיז,מכריז
שֶׁיַּחְזִירָהּ,שיחזירה
לִבְעָלֶיהָ,לבעליה
שֹׁד,שוד
וּמְפֻרְסָמִים,ומפורסמים
וְגוֹלִים,וגולים
וְיַחְזִירֶנּוּ,ויחזירנו
וְהַמְּקַבֵּל,והמקבל
הֵיכָן,היכן
הִגִּיעָה,הגיעה
הַטָּיָה,הטיה
כּוֹחָהּ,כוחה
בְּעֵינֵי,בעיני
יְדַמֶּה,ידמה
הָאוֹכֵל,האוכל
מַסְפֶּקֶת,מספקת
גָּזֵל,גזל
מְדַמֶּה,מדמה
וְהַמִּשְׁתַּמֵּשׁ,והמשתמש
בַּעֲבוֹטוֹ,בעבוטו
שֶׁהַעֲבוֹט,שהעבוט
וּמַחְרֵשָׁה,ומחרשה
חֲסֵרִים,חסרים
גָזַלְתִּי,גזלתי
וְהַמִּסְתַּכֵּל,והמסתכל
בָּעַלְתִּי,בעלתי
קָרַבְתִּי,קרבתי
שֶׁרְאִיַּת,שראיית
לְגוּפָן,לגופן
בֹּשֶׁת,בושת
בִיְּשׁוֹ,ביישו
עָרַךְ,ערך
וְחָכְמָתוֹ,וחכמתו
לְמוּל,למול
מִכְּלָלָן,מכללן
מְכֻבָּד,מכובד
בָּזוּי,בזוי
וְהַחוֹשֵׁד,והחושד
חֲשָׁד,חשד
שֶׁמֵּשִׂים,שמשים
כְּבַעַל,כבעל
יִדָּבֵק,יידבק
רָעוֹת,רעות
רְכִילוּת,רכילות
וְהַמִּתְחַבֵּר,והמתחבר
נִרְשָׁמִים,נרשמים
"""וְרֹעֶה","""ורועה"
חִבַּרְנוּ,חיברנו
לְבַעַל,לבעל
שֶׁמְּעַכְּבִין,שמעכבין
מוֹנְעִין,מונעין
נְתוּנָה,נתונה
"""הֵן","""הן"
"וָרָע""","ורע"""
הֵן,הן
וּבְמַחְשַׁבְתּוֹ,ובמחשבתו
הַטּוֹב,הטוב
וְהָרָע,והרע
שֶׁיְּעַכַּב,שיעכב
יִשְׁלַח,ישלח
בְּמַחְשַׁבְתָּךְ,במחשבתך
שֶׁאוֹמְרִים,שאומרים
טִפְּשֵׁי,טיפשי
וְרֹב,ורוב
גּוֹזֵר,גוזר
כְּמֹשֶׁה,כמשה
רַחְמָן,רחמן
כִּילַי,כיליי
שׁוֹעַ,שוע
שֶׁיִּכְפֵּהוּ,שיכפהו
גוֹזֵר,גוזר
שֶׁמּוֹשְׁכוֹ,שמושכו
וּמִדַּעְתּוֹ,ומדעתו
לְאֵיזֶה,לאיזה
"""מִפִּי","""מפי"
עֶלְיוֹן,עליון
"וְהַטּוֹב""","והטוב"""
הִפְסִיד,הפסיד
לִבְכּוֹת,לבכות
וּלְקוֹנֵן,ולקונן
לְנַפְשׁוֹ,לנפשו
וּגְמָלָהּ,וגמלה
"""מַה","""מה"
יִּתְאוֹנֵן,יתאונן
חָי,חי
"חֲטָאָו""","חטאיו"""
וּרְשׁוּתֵנוּ,ורשותנו
בְּיָדֵינוּ,בידינו
וּמִדַּעְתֵּנוּ,ומדעתנו
עָשִׂינוּ,עשינו
וְלַעֲזֹב,ולעזוב
רִשְׁעֵנוּ,רשענו
שֶׁהָרְשׁוּת,שהרשות
"""נַחְפְּשָׂה","""נחפשה"
דְרָכֵינוּ,דרכינו
וְנַחְקֹרָה,ונחקורה
וְנָשׁוּבָה,ונשובה
וְעִיקָר,ועיקר
עַמּוּד,עמוד
נֹתֵן,נותן
לִפְנֵיכֶם,לפניכם
"וּקְלָלָה""","וקללה"""
בְּיֶדְכֶם,בידכם
לְבָבָם,לבבם
כּוֹפֶה,כופה
שֶׁמּוֹשֵׁךְ,שמושך
תּוֹלַדְתּוֹ,תולדתו
לְמַדָּע,למדע
הַמַּדָּעוֹת,המדעות
לְדֵעָה,לדעה
שֶׁבּוֹדִים,שבודים
מִלִּבָּם,מליבם
הֵטִיבוּ,הטיבו
רִשְׁעֲכֶם,רשעכם
נִגְזַר,נגזר
תִּמְשֹׁךְ,תמשוך
וּבְאֵיזֶה,ובאיזה
נִפְרָע,נפרע
לַצַּדִּיק,לצדיק
"""הֲשֹׁפֵט","""השופט"
"מִשְׁפָּט""","משפט"""
תִּתְמַהּ,תתמה
קוֹנוֹ,קונו
וּבְלֹא,ובלא
חֶפְצוֹ,חפצו
"וּבָאָרֶץ""","ובארץ"""
דַּע,דע
בְּחֶפְצוֹ,בחפצו
שֶׁמַּעֲשֵׂינוּ,שמעשינו
שֶׁחָפֵץ,שחפץ
יוֹרְדִים,יורדים
וְהַגַּלְגַּל,והגלגל
בְּעִגּוּל,בעיגול
בְּרִיּוֹת,ברייות
כְּמִנְהָגָן,כמנהגן
כָּכָה,ככה
רְשׁוּתוֹ,רשותו
מוֹשֵׁךְ,מושך
וּבְדַעְתּוֹ,ובדעתו
שֶׁהָאָדָם,שהאדם
מְטִיבִין,מטיבין
מְרִיעִין,מריעין
"""מִיֶּדְכֶם","""מידכם"
"זֹּאת""","זאת"""
הֵמָּה,המה
בָּחֲרוּ,בחרו
"בְּדַרְכֵיהֶם""","בדרכיהם"""
"""שְׂמַח","""שמח"
בְּיַלְדוּתֶיךָ,בילדותך
וְדָע,ודע
יְבִיאֲךָ,יביאך
שֶׁיָּדַע,שידע
שֶׁתְּשׁוּבַת,שתשובת
"""אֲרֻכָּה","""ארוכה"
מִדָּהּ,מידה
וּרְחָבָה,ורחבה
מִנִּי,מני
"יָם""","ים"""
עִיקָרִים,עיקרים
וַהֲרָרִים,והררים
רָמִים,רמים
תְּלוּיִים,תלויים
וּלְהָבִין,ולהבין
בֵּאַרְנוּ,ביארנו
מֵהִלְכּוֹת,מהלכות
כִּבְנֵי,כבני
וְדַעְתָּם,ודעתם
יִתְבָּרַךְ,יתברך
בָּאָדָם,באדם
וְלִמְצֹא,ולמצוא
יִרְאַנִי,יראני
"וָחָי""","וחי"""
מַחְשְׁבוֹתַי,מחשבותיי
מַחְשְׁבוֹתֵיכֶם,מחשבותיכם
דַרְכֵיכֶם,דרכיכם
"דְּרָכָי""","דרכיי"""
בָּנוּ,בנו
וּמַעֲשֵׂיהֶם,ומעשיהם
מוֹשְׁכוֹ,מושכו
קַבָּלַת,קבלת
שֶׁדָּנִין,שדנין
תְּלוּיִין,תלויין
כְּסוֹתְרִין,כסותרין
וְנִכְשָׁלִין,ונכשלין
וְיַעֲלֶה,ויעלה
דַּעְתָּם,דעתם
וּשְׁאֵין,ושאין
לְהַטּוֹתוֹ,להטותו
יִרְצֶה,ירצה
שֶׁמִּמֶּנּוּ,שממנו
תֵּדַע,תדע
הַפְּסוּקִים,הפסוקים
חוֹטְאִים,חוטאים
וּבִרְצוֹנוֹ,וברצונו
שֶׁהוֹדַעְנוּ,שהודענו
לְהִפָּרַע,להיפרע
וְהַקָּדוֹשׁ,והקדוש
יוֹדֵע,יודע
יִפָּרַע,ייפרע
שֶׁנִּפְרָעִין,שנפרעין
בְּבָנָיו,בבניו
שֶׁבָּנָיוּ,שבניו
לִכְלַל,לכלל
כְּקִנְיָנוֹ,כקניינו
בְּחֶטְאוֹ,בחטאו
"""אִישׁ""","""איש"""
שׁוּם,שום
כַּתָּרִיס,כתריס
שֶׁיֶּחֱטָא,שיחטא
חֲטָאִים,חטאים
הַפֵּרָעוֹן,הפירעון
שֶׁמּוֹנְעִין,שמונעין
וְיֹאבַד,ויאבד
בַּחֲטָאִים,בחטאים
"""הַשְׁמֵן","""השמן"
וָשָׁב,ושב
וְרָפָא,ורפא
בִּנְבִאָיו,בנביאיו
עֲלוֹת,עלות
חֲמַת,חמת
בְּעַמּוֹ,בעמו
לְאֵין,לאין
"מַרְפֵּא""","מרפא"""
חָטְאוּ,חטאו
בִּרְצוֹנָם,ברצונם
וְהִרְבּוּ,והרבו
לִפְשֹׁעַ,לפשוע
שֶׁנִּתְחַיְּבוּ,שנתחייבו
הַמַּרְפֵּא,המרפא
"""וַאֲנִי","""ואני"
אֲחַזֵּק,אחזק
"פַּרְעֹה""","פרעה"""
וְהֵרַע,והרע
הַגָּרִים,הגרים
בְּאַרְצוֹ,בארצו
"""הָבָה","""הבה"
נִתְחַכְּמָה,נתחכמה
חִזַּק,חיזק
שׁוֹלֵחַ,שולח
שַׁלַּח,שלח
וַעֲשֵׂה,ועשה
מְשַׁלֵּחַ,משלח
וַעֲבָדֶיךָ,ועבדיך
יָדַעְתִּי,ידעתי
"""וְאוּלָם","""ואולם"
זֹאת,זאת
"הֶעֱמַדְתִּיךָ""","העמדתיך"""
לְבָאֵי,לבאי
שֶׁמּוֹנֵעַ,שמונע
לַחוֹטֶא,לחוטא
סִיחוֹן,סיחון
לְמָנְעוֹ,למונעו
הִקְשָׁה,הקשה
וְאִמֵּץ,ואימץ
"לְבָבוֹ""","לבבו"""
הַכְּנַעֲנִיִּים,הכנעניים
תּוֹעֲבוֹתֵיהֶם,תועבותיהם
מָנַע,מנע
לְחַזֵּק,לחזק
לִקְרַאת,לקראת
"הַחֲרִימָם""","החרימם"""
שֶׁהִרְבּוּ,שהרבו
הֲסִבֹּתָ,הסיבות
"אֲחֹרַנִּית""","אחורנית"""
מָנַעְתָּ,מנעת
פַּרְעֹה,פרעה
לְהָרַע,להרע
לַחֲטֹא,לחטוא
לְהַתְעִיב,להתעיב
מֵעַצְמָן,מעצמן
וְנִתְחַיְּבוּ,ונתחייבו
בִּתְפִלּוֹתֵיהֶם,בתפילותיהם
לְעָזְרָם,לעוזרם
"""הוֹרֵנִי","""הורני"
"דַּרְכֶּךָ""","דרכך"""
יִמְנְעוּנִי,ימנעוני
חֲטָאַי,חטאיי
שֶׁמִּמֶּנָּה,שממנה
אֵדַע,אדע
דַּרְכָּךְ,דרכך
וְיֵחוּד,וייחוד
שְׁמָךְ,שמך
"""וְרוּחַ","""ורוח"
נְדִיבָה,נדיבה
"תִסְמְכֵנִי""","תסמכני"""
תַּנִּיחַ,תניח
רוּחִי,רוחי
חֶפְצָהּ,חפצה
יִגְרְמוּ,יגרמו
לְמָנְעֵנִי,למונעני
בְּיָדִי,בידי
שֶׁאֶחְזֹר,שאחזור
וְאָבִין,ואבין
וְאֵדַע,ואדע
לִפְסוּקִים,לפסוקים
בַּדָּרֶךְ,בדרך
יַדְרֵךְ,ידרך
עֲנָוִים,ענווים
וִילַמֵּד,וילמד
"דַּרְכּוֹ""","דרכו"""
שֶׁמִּדָּה,שמידה
וְהַצֶּדֶק,והצדק
לִטַּהַר,ליטהר
מְסַיְּעִין,מסייעין
נֶעֱזָר,נעזר
"""וַעֲבָדוּם","""ועבדום"
וְעִנּוּ,ועינו
גָּזַר,גזר
"""וְקָם","""וקם"
וְזָנָה,וזנה
נֵכַר,נכר
נִפְרַע,נפרע
גָזַר,גזר
הַזּוֹנֶה,הזונה
הַזּוֹנִים,הזונים
לְאוֹמֵר,לאומר
וּרְשָׁעִים,ורשעים
שֶׁהוֹדִיעַ,שהודיע
יֶחְדַּל,יחדל
הַמְּצֵרִים,המצירים
וְהַמְּרִיעִים,והמריעים
שֶׁסּוֹף,שסוף
לְהִשְׁתַּעְבַּד,להשתעבד
אָמַרְנוּ,אמרנו
וּרְשׁוּת,ורשות
שֶׁבֵּאַרְנוּ,שביארנו
וְלִנְעֹר,ולנעור
כַּפָּיו,כפיו
מֵחֲטָאָיו,מחטאיו
שֶׁיִּזְכֶּה,שיזכה
וְשֶׁמֶּא,ושמא
בְּשָׁעָתוֹ,בשעתו
בַּחֲטָאָיו,בחטאיו
כְּשֶׁאַזְקִין,כשאזקין
אָשׁוּב,אשוב
בְגָדֶיךָ,בגדיך
"לְבָנִים""","לבנים"""
מֵעֲבֵרוֹת,מעבירות
וְגָזֵל,וגזל
וּגְנֵבָה,וגניבה
לְחַפַּשׂ,לחפש
וְלָשׁוּב,ולשוב
הָאֵיבָה,האיבה
הַתַּחְרוּת,התחרות
הַהֶתֶל,ההתל
וּמֵרְדִיפַת,ומרדיפת
הַמָּמוֹן,הממון
נִשְׁקָע,נשקע
מְרֹחָק,מרוחק
וְהַחַטָּאוֹת,והחטאות
אָהוּב,אהוב
וְנֶחְמָד,ונחמד
שֶׁשְּׂכָרוֹ,ששכרו
טָעַם,טעם
וְכָבַשׁ,וכבש
שֶׁבַּעֲלֵי,שבעלי
גְּמוּרִין,גמורין
מַעֲלָתָן,מעלתן
כּוֹבְשִׁין,כובשין
יִצְרָם,יצרם
נִגְאָלִין,נגאלין
הִבְטִיחָה,הבטיחה
גָּלוּתָן,גלותן
כִי,כי
הַבְּרָכָה,הברכה
וְהַקְּלָלָה,והקללה
וַהֲשֵׁבֹתָ,והשבות
וְשַׁבְתָּ,ושבת
שְׁבוּתְךָ,שבותך
שֶׁמְּקָרֶבֶת,שמקרבת
"""שׁוּבָה","""שובה"
"""שֻׁבוּ","""שובו"
עָדַי,עדיי
תַּחְזֹר,תחזור
תִּדְבַּק,תדבק
מְקָרֶבֶת,מקרבת
אֶמֶשׁ,אמש
שָׂנוּי,שנוי
מְשֻׁקָּץ,משוקץ
וּמְרֹחָק,ומרוחק
וְתוֹעֵבָה,ותועבה
וְהַיּוֹם,והיום
וְיָדִיד,וידיד
שֶׁבַּלָּשׁוֹן,שבלשון
מְרַחֵק,מרחק
מְקָרֵב,מקרב
הַשָּׁבִים,השבים
יֵאָמֵר,ייאמר
בִּיכָנְיָה,ביכוניה
בְּרִשְׁעָתוֹ,ברשעתו
עֲרִירִי,ערירי
כָּנְיָהוּ,כוניהו
בֶן,בן
יְהוֹיָקִים,יהויקים
"יְמִינִי""","ימיני"""
שֶׁשָּׁב,ששב
בְּגָלוּתוֹ,בגלותו
בִּזְרֻבָּבֶל,בזרובבל
אֶקָּחֲךָ,אקחך
זְרֻבָּבֶל,זרובבל
שְׁאַלְתִּיאֵל,שאלתיאל
וְשַׂמְתִּיךָ,ושמתיך
"כַּחוֹתָם""","כחותם"""
חגיי,חגיי
"""עֲוֺנֹתֵיכֶם","""עוונותיכם"
מַבְדִּלִים,מבדילים
בֵּינֵכֶם,ביניכם
נַעֲנֶה,נענה
תַרְבּוּ,תרבו
תְפִלָּה,תפילה
אֵינֶנִּי,אינני
"שֹׁמֵעַ""","שומע"""
וְטוֹרְפִין,וטורפין
בִקֵּשׁ,ביקש
מִיֶּדְכֶם,מידכם
רְמֹס,רמוס
"חֲצֵרָי""","חצריי"""
בָּכֶם,בכם
וְיִסְגֹּר,ויסגור
"דְּלָתַיִם""","דלתיים"""
"""עֹלוֹתֵיכֶם","""עולותיכם"
סְפוּ,ספו
זִבְחֵיכֶם,זבחיכם
וְאִכְלוּ,ואכלו
מֻדְבָּק,מודבק
"""וְאַתֶּם","""ואתם"
הַדְּבֵקִים,הדבקים
בַּה',בה'
וְנַעֲנֶה,ונענה
טֶרֶם,טרם
יִקְרָאוּ,יקראו
"אֶעֱנֶה""","אענה"""
וּמְקַבְּלִין,ומקבלין
כְבָר,כבר
"מַעֲשֶׂיךָ""","מעשיך"""
שֶׁמִּתְאַוִּים,שמתאווים
"""וְעָרְבָה","""וערבה"
וִירוּשָׁלִָם,וירושלים
כִּימֵי,כימי
וּכְשָׁנִים,וכשנים
"קַדְמֹנִיֹּת""","קדמונייות"""
דַּרְכָּן,דרכן
וַעֲנָוִים,וענווים
חֵרְפוּ,חירפו
הַכְּסִילִים,הכסילים
בְּמַעֲשֵׂיהֶם,במעשיהם
הָיִיתָ,היית
וְאֶמֶשׁ,ואמש
יַרְגִּישׁוּ,ירגישו
וְשֶׁכָּל,ושכל
בּוֹשִׁין,בושין
שֶׁעָבְרוּ,שעברו
וְנִכְלָמִין,ונכלמין
זְכוּתָן,זכותן
מְרֻבָּה,מרובה
וּמַעֲלָתָם,ומעלתם
מִתְגַּדֶּלֶת,מתגדלת
וְחֵטְא,וחטא
זְכֹר,זכור
לְהַזְכִּירָם,להזכירם
לְבַיְּשׁוֹ,לביישו
וְעִנְיָנִים,ועניינים
הַדּוֹמִין,הדומין
לְהַזְכִּירוֹ,להזכירו
וּמֻזְהָר,ומוזהר
הוֹנָיַת,הונית
"עֲמִיתוֹ""","עמיתו"""
הַצְּפוּנָה,הצפונה
וְהַטּוֹבָה,והטובה
יִיטַב,ייטב
וְהַאֲרַכְתָּ,והארכת
"""וְהַאֲרַכְתָּ","""והארכת"
שֶׁיִּזְכּוּ,שיזכו
לְנֹעַם,לנועם
וּפִרְעוֹן,ופרעון
יִזְכּוּ,יזכו
יִכָּרְתוּ,ייכרתו
חוֹיֶה,חויה
נִכְרָת,נכרת
וְאוֹבֵד,ואובד
כַּבְּהֵמָה,כבהמה
הַכָּרֵת,הכרת
"""הִכָּרֵת","""היכרת"
תִּכָּרֵת,תיכרת
"הַהִיא""","ההיא"""
"""הִכָּרֵת""","""היכרת"""
"""תִּכָּרֵת""","""תיכרת"""
שֶׁפָּרְשָׁה,שפרשה
זוֹכָה,זוכה
נִכְרְתָה,נכרתה
נַפְשׁוֹת,נפשות
גְּוִיּוֹת,גווייות
שְׁתִיָּה,שתייה
שֶׁגּוּפוֹת,שגופות
שֶׁמְּאֹרָעִין,שמאורעין
לַגּוּפוֹת,לגופות
וַעֲמִידָה,ועמידה
וְשִׁינָה,ושינה
וְעֶצֶב,ועצב
וּשְׂחוֹק,ושחוק
תַּשְׁמִישׁ,תשמיש
וְעַטְרוֹתֵיהֶם,ועטרותיהם
בְּרָאשֵׁיהֶם,בראשיהם
וְנִהְנִין,ונהנין
מִזִּיו,מזיו
נִתְבָּרַר,נתברר
הַחִידָה,החידה
יֶגַע,יגע
עַטְרוֹתֵיהֶם,עטרותיהם
שֶׁיָּדְעוּ,שידעו
שֶׁבִּגְלָלָהּ,שבגללה
זָכוּ,זכו
הָעֲטָרָה,העטרה
"""בָּעֲטָרָה","""בעטרה"
שֶׁעִטְּרָה,שעיטרה
"""וְשִׂמְחַת","""ושמחת"
"רֹאשָׁם""","ראשם"""
הַשִּׂמְחָה,השמחה
וּמַשִּׂיגִין,ומשיגין
הָאָפֵל,האפל
הַשָּׁפָל,השפל
שֶׁהִשִּׂיגָה,שהשיגה
וְהִשִּׂיגָה,והשיגה
עִנְיָנָהּ,עניינה
צְרוֹר,צרור
אֲדֹנִי,אדוני
צְרוּרָה,צרורה
בִּצְרוֹר,בצרור
"הַחַיִּים""","החיים"""
הַשָּׂכָר,השכר
שֶׁהִתְאַוּוּ,שהתאוו
וּמְקוֹם,ומקום
קָדְשׁוֹ,קודשו
וְחַצְרוֹת,וחצרות
וְאֹהֶל,ואוהל
וְנֹעַם,ונועם
וְהֵיכָל,והיכל
הַמְּזֻמֶּנֶת,המזומנת
וְקוֹרִין,וקורין
הַנְּקָמָה,הנקמה
נְקָמָה,נקמה
שֶׁתִּכָּרֵת,שתיכרת
תִזְכֶּה,תזכה
לְאוֹתָן,לאותן
עֲוֺנָה,עוונה
הָאָבְדָן,האובדן
שֶׁקּוֹרְאִין,שקוראין
וַאֲבַדּוֹן,ואבדון
וְתָפְתֶּה,ותופתה
וַעֲלוּקָה,ועלוקה
כְּלָיָה,כליה
הַכְּלָיָה,הכליה
תְּקוּמָה,תקומה
וְהַהֶפְסֵד,וההפסד
תֵּקַל,תקל
וּתְדַמֶּה,ותדמה
לִהְיוֹתוֹ,להיותו
