Chaser, Maleh
מַדְלִיקָה,מדליקה
שֶׁאַף,שאף
בְּאוֹתוֹ,באותו
הַנֵּס,הנס
אַכְסְנַאי,אכסנאי
הֲוֵינָא,הוינא
מִשְׁתַּתַּפְנָא,משתתפנא
בִּפְרִיטֵי,בפריטי
דִּנְסֵיבִי,דנסיבי
צְרִיכְנָא,צריכנא
מַדְלְקִי,מדלקי
בֵּיתַאי,ביתאי
אַמִּשְׁחָא,אמשחא
דְשֻׁמְשְׁמֵי,דשומשמי
דְזֵיתָא,דזיתא
צְלִיל,צליל
נְהוֹרֵהּ,נהוריה
לַדְּיוֹ,לדיו
לְגַבֵּל,לגבל
לְעַשֵּׁן,לעשן
הָעֲשָׁנִים,העשנים
הַשְּׂרָפִין,השרפין
וּשְׂרַף,ושרף
קְטָף,קטף
מִכֻּלָּם,מכולם
וְרוֹאֶה,ורואה
וְנִמְעוֹט,ונימעוט
וְהֵיכָן,והיכן
צִוָּנוּ,צונו
שְׁאַל,שאל
וְיַגֵּדְךָ,ויגדך
זְקֵנֶיךָ,זקניך
הַדְּמַאי,הדמאי
וּמִשְׁתַּתְּפִין,ומשתתפין
וּמַפְרִישִׁין,ומפרישין
דְּדִבְרֵיהֶם,דדבריהם
דִּסְפֵק,דספק
וּבָעֵי,ובעי
לִיזַלְזְלוּ,ליזלזלו
פְּתָחִים,פתחים
מִשְׁתֵּי,משתי
מֵרוּחַ,מרוח
דְמַאן,דמאן
דִּבְהַאי,דבהאי
אַדְלִיק,אדליק
בְּהָךְ,בהך
תֵּימְרָא,תימרא
לַחֲשָׁד,לחשד
פֵּאָה,פאה
שָׂדֵהוּ,שדהו
גֶּזֶל,גזל
עֲנִיִּים,עניים
הַחֲשָׁד,החשד
תְּכַלֶּה,תכלה
פְּנוּיָה,פנויה
לִקְרוֹבוֹ,לקרובו
וּמְשַׁמְּרִין,ומשמרין
עוֹבְרִין,עוברין
וְשָׁבִין,ושבין
בְּשָׂדֵהוּ,בשדהו
הָרַמָּאִין,הרמאין
רְדִיפָה,רדיפה
פִיּוֹת,פיות
וְהִקִּיפָהּ,והקיפה
כָּפָה,כפה
וְקִדּוּשׁ,וקידוש
דִּתְדִיר,דתדיר
פַּשְׁטַהּ,פשטה
הַזָּהִיר,הזהיר
בִּמְזוּזָה,במזוזה
לְטַלִּית,לטלית
וּמְמַלֵּא,וממלא
נַגָּרָא,נגרא
בִּשְׁרָגֵי,בשרגי
נָשָׁא,נשא
מְאַחֲרָה,מאחרה
הֶעָנָן,הענן
יוֹמָם,יומם
שֶׁעַמּוּד,שעמוד
מַשְׁלִים,משלים
לְעַמּוּד,לעמוד
סְבַרָה,סברה
תָּנֵינָא,תנינא
דְּמוֹקִיר,דמוקיר
חַתְנָוָתָא,חתנוותא
דְּדָחֵל,דדחיל
הָכֵי,הכי
מִשְׁתַּמְעָן,משתמען
כְּצֻרְבָּא,כצורבא
שֶׁנִּטְמְאָה,שנטמאה
וְלִשְׂרֵפָה,ולשריפה
שֶׁמִּצְוָה,שמצוה
לְבַעֲרוֹ,לבערו
לִשְׁתְּרֵי,לישתרי
לְשֶׁמָּא,לשמא
דְּמִדְּרַבָּנַן,דמדרבנן
מַדְכְּרִינַן,מדכרינן
מַזְכִּיר,מזכיר
בַּעֲשִׂיַּת,בעשיית
דְקָאֵי,דקאי
וּמִנְחָה,ומנחה
הַמְאֹרָע,המאורע
הַזְכָּרָה,הזכרה
וַחֲמִישִׁי,וחמישי
וְתַעֲנִיּוֹת,ותעניות
וּמַעֲמָדוֹת,ומעמדות
עֲבִידְתַּיְהוּ,עבידתייהו
תַּעֲנִיּוֹת,תעניות
בְּדִידֵהּ,בדידיה
הַמַּפְטִיר,המפטיר
בַּנָּבִיא,בנביא
אַחַדְבוּי,אחדבוי
בְּנָבִיא,בנביא
נְעִילָה,נעילה
הִילְכְתָא,הילכתא
אַהִילְכְתָא,אהילכתא
וְקַיְמָא,וקיימא
הַיּוֹרֵד,היורד
בֵינַיְהוּ,בינייהו
מְסַיְּמִי,מסיימי
בְּעִטְרָן,בעטרן
שֻׁמְשְׁמִין,שומשמין
צְנוֹנוֹת,צנונות
פַּקּוּעוֹת,פקועות
וּבְנֵפְטְ,ובנפט
וְהַנֹּתָר,והנותר
לִשְׂרֵפָתוֹ,לשריפתו
עוֹלַת,עולת
בְּשַׁבַּתּוֹ,בשבתו
לְבַדּוֹ,לבדו
יֵעָשֶׂה,יעשה
מִלָּה,מלה
שַׁבַּת,שבת
שַׁבָּתוֹן,שבתון
וְהָוֵה,והוה
דּוֹחֶה,דוחה
דַּאֲסִיר,דאסיר
שֶׁנִּטְמֵאת,שניטמאת
בִּעוּרָהּ,ביעורה
תֵּהָנֵי,תיהני
מִשְׁמֶרֶת,משמרת
תְּרוּמֹתָי,תרומותי
תְרוּמוֹת,תרומות
מְדַבַּר,מדבר
שֶׁלְּךָ,שלך
לְהַסִּיקָהּ,להסיקה
תַּבְשִׁילְךָ,תבשילך
בִעַרְתִּי,בערתי
בְּטָמֵא,בטמא
שֶׁנִּטְמָא,שנטמא
הַקַּל,הקל
חָמוּר,חמור
מְמַעֵטְנָא,ממעיטנא
פִּגּוּל,פיגול
נוֹתָר,נותר
וְכָרֵת,וכרת
לְאוֹנֵן,לאונן
פִּדְיוֹן,פדיון
וַאֲסוּרָה,ואסורה
לְזָרִים,לזרים
נְפִישָׁן,נפישן
לְאוּרוֹ,לאורו
אוּרוֹ,אורו
שֶׁרֵיחוֹ,שריחו
יַנִּיחֶנָּה,יניחנה
הַדְלָקַת,הדלקת
רְחִיצַת,רחיצת
וְרוֹחֵץ,ורוחץ
וְרַגְלָיו,ורגליו
בִּסְדִינִין,בסדינין
הַמְצֻיָּצִין,המצוייצין
וְדוֹמֶה,ודומה
לְמַלְאַךְ,למלאך
מְחַבִּין,מחבין
כְסוּתָן,כסותן
מְחַיְּבִין,מחייבין
כְּסוּת,כסות
וַתִּזְנַח,ותזנח
מִשָּׁלוֹם,משלום
נָשִׁיתִי,נשיתי
שֶׁעָלֶיהָ,שעליה
מֻצַּעַת,מוצעת
מְקֻשֶּׁטֶת,מקושטת
בְּעׇשְׁרוֹ,בעשרו
כְּרָמִים,כרמים
שָׂדוֹת,שדות
שֶׁעוֹבְדִין,שעובדין
לְשֻׁלְחָנוֹ,לשולחנו
בִּצְרִי,בצרי
יִסְתַּפֵּק,יסתפק
עָף,עף
חֲמָתָא,חמתא
לְכַלְּתַהּ,לכלתה
אִקַּשַּׁט,איקשיט
דַּאֲפַרְסְמָא,דאפרסמא
אֲזַלָא,אזלא
אֲתָת,אתת
אִתְלַי,איתלי
שְׁרָגָא,שרגא
אַתְלָא,אתלא
אִנְּפַח,אינפח
נוּרָא,נורא
וַאֲכַלְתַּהּ,ואכלתה
וּמִדַּלַּת,ומדלת
הִשְׁאִיר,השאיר
נְבוּזַרְאֲדָן,נבוזראדן
טַבָּחִים,טבחים
לְכֹרְמִים,לכורמים
וּלְיֹגְבִים,וליוגבים
כּוֹרְמִים,כורמים
מְלַקְּטֵי,מלקטי
גֶּדִי,גדי
רָמְתָא,רמתא
יוֹגְבִים,יוגבים
צַיָּדֵי,ציידי
חִלָּזוֹן,חלזון
מִסֻּלָּמוֹת,מסולמות
חֵיפָה,חיפה
בְּנֵפְטְ,בנפט
נֵפְטְ,נפט
מְדַבֵּר,מדבר
הֲרָמָה,הרמה
צֳרִי,צרי
שְׂרָף,שרף
הַקְּטָף,הקטף
בְּרוֹקָה,ברוקה
בַּיּוֹצֵא,ביוצא
הַפְּרִי,הפרי
יַּעֲשׂוּ,יעשו
בָבֶל,בבל
מָדַי,מדי
אֲלֶכְּסַנְדְּרִיָּא,אלכסנדריא
קַפּוֹטְקִיָּא,קפוטקיא
וּבְעִטְרָן,ובעטרן
שֵׁזוּרִי,שזורי
וּמְסַכְּכִין,ומסככין
מִפִּשְׁתָּן,מפשתן
וְנֶאֶמְרוּ,ונאמרו
בְּגָדִים,בגדים
סְתָם,סתם
וּפָרַט,ופרט
וּפִשְׁתִּים,ופשתים
בְּצֶמֶר,בצמר
בִּנְגָעִים,בנגעים
וְהַבֶּגֶד,והבגד
וָעֵרֶב,וערב
דַּחֲזוּ,דחזו
לַעֲשִׁירִים,לעשירים
לַעֲנִיִּים,לעניים
דְּחַזְיָן,דחזיין
חַזְיָן,חזיין
דְּכַתְבֵהּ,דכתביה
כַּתְבֵהּ,כתביה
אִמַּעוּט,אימעוט
מִעוּטֵי,מיעוטי
בְּבֶגֶד,בבגד
פִּשְׁתִּים,פשתים
וּלְרָבָא,ולרבא
מֵאוֹ,מאו
בֶגֶד,בגד
דְּמִטַּמֵּא,דמטמא
בִּשְׁרָצִים,בשרצים
לִשְׁרָצִים,לשרצים
לִּנְגָעִים,לנגעים
חֲמִירִי,חמירי
שְׁרָצִים,שרצים
וְלֵיתוֹ,וליתו
מִשְּׁרָצִים,משרצים
אָתוּ,אתו
לִּשְׁרָצִים,לשרצים
בְּכַעֲדָשָׁה,בכעדשה
מֵאִדַּךְ,מאידך
גְּמַלִּים,גמלים
וְצֶמֶר,וצמר
אַרְנָבִים,ארנבים
נוֹצָה,נוצה
וְהַשִּׁירִין,והשירין
מֵהַהִיא,מההיא
תִלְבַּשׁ,תלבש
שַׁעַטְנֵז,שעטנז
יַחְדָּיו,יחדיו
לְבִישָׁה,לבישה
בְּהַעֲלָאָה,בהעלאה
מִתְהֲנֵי,מיתהני
מִכִּלְאַיִם,מכלאים
הַעֲלָאָה,העלאה
בְּדוּתָא,בדותא
גְּדִילִים,גדילים
כֵיצַד,כיצד
בְּמִינָן,במינן
דִּמְרַבֵּי,דמרבי
מֵאֲשֶׁר,מאשר
תְּכַסֶּה,תכסה
לִכְסוּת,לכסות
מְרַבֶּה,מרבה
שֶׁיֶּשְׁנָהּ,שישנה
בִּרְאִיָּה,בראייה
מְרַבֵּה,מרבה
וְסוֹמְכוֹס,וסומכוס
בִּטְוִי,בטווי
שֶׁמִּטַּמְּאָה,שמטמאה
הַשְּׁתִי,השתי
מִשֶּׁיִּשָּׁלֶה,משישלה
וְהָעֵרֶב,והערב
מִשֶּׁיִּתְלַבְּנוּ,משיתלבנו
דְּפִשְׁתָּן,דפשתן
מִמִּשְׁכָּן,ממשכן
וַיִּפְרֹשׂ,ויפרוש
הַמִּשְׁכָּן,המשכן
שְׁזוּרִין,שזורין
וְחוּטָן,וחוטן
רִבָּה,ריבה
קְרָשִׁים,קרשים
לַמִּשְׁכָּן,למשכן
מִכְסֶה,מכסה
לָאֹהֶל,לאהל
שֶׁיִּטַּמֵּא,שיטמא
וְנָשְׂאוּ,ונשאו
יְרִיעֹת,יריעות
מִכְסֵהוּ,מכסהו
וּמִכְסֵה,ומכסה
הַתַּחַשׁ,התחש
לְתַחְתּוֹן,לתחתון
אֹהָלִין,אהלין
תַּחַשׁ,תחש
הֻכְשְׁרוּ,הוכשרו
לִמְלֶאכֶת,למלאכת
מִכְסָאוֹת,מכסאות
מְאָדָּמִים,מאדמים
תְּחָשִׁים,תחשים
תְּלָא,תלא
סָסְגּוֹנָא,ססגונא
שֶׁשָּׂשׂ,ששש
בִּגְוָנִין,בגוונין
בְעוֹר,בעור
וְשֶׁלָּקָה,ושלקה
וְאִכָּא,ואיכא
לִנְגָעִים,לנגעים
יוֹכִיחוּ,יוכיחו
שֶׁעוֹר,שעור
כְּעוֹר,כעור
וְנַעֲשֶׂה,ונעשה
מִבַּרְנִישׁ,מברניש
לְּהַצַּד,להצד
בְּפָחוֹת,בפחות
בְּמֵת,במת
מִנּוֹצָה,מנוצה
בִּמְלֶאכֶת,במלאכת
בְּפִיךָ,בפיך
הַמֻּתָּר,המותר
בְּפִיךְ,בפיך
לְעוֹרָן,לעורן
לְכׇרְכָן,לכורכן
בְּשַׂעֲרָן,בשערן
וּלְתׇפְרָן,ולתופרן
בְּגִידָן,בגידן
מְרֻבָּעוֹת,מרובעות
וְנִתְפָּרוֹת,ונתפרות
רְצוּעוֹת,רצועות
דִּגְמִירִי,דגמירי
טְהוֹרוֹת,טהורות
דְּתַחַשׁ,דתחש
הִכְרִיעוּ,הכריעו
וְקֶרֶן,וקרן
בְּמִצְחוֹ,במצחו
וּלְפִי,ולפי
וְנִגְנַז,ונגנז
שֶׁהִקְרִיב,שהקריב
וְתִיטַב,ותיטב
פָּר,פר
מַקְרִן,מקרין
מַפְרִיס,מפריס
מַקְרִין,מקרין
מַקְרָן,מקרן
וְלִפְשׁוֹט,וליפשוט
דְּמִין,דמין
קֶרֶשׁ,קרש
פְּתִילַת,פתילת
הַבֶּגֶד,הבגד
שֶׁקִּפְּלָהּ,שקיפלה
הִבְהֲבָהּ,הבהבה
קִפּוּל,קיפול
מוֹעִיל,מועיל
וּבְמִלְּתַהּ,ובמילתיה
קַמָּיְתָא,קמייתא
וּבַטּוֹלֵי,ובטולי
מְצֻמְצָמוֹת,מצומצמות
מַסִּיקִין,מסיקין
בְּשִׁבְרֵי,בשברי
כֵלִים,כלים
בָּרֹב,ברוב
וְכֵוָן,וכיון
דְּאַדְלֵק,דאדליק
שֶׁבֶר,שבר
בְּשֶׁבֶר,בשבר
קָמַדְלֵק,קמדליק
בְּעֵץ,בעץ
דְּתָנֵינָא,דתנינא
וּמִדְּקָא,ומדקא
מַסִּיקָהּ,מסיקה
נוֹלָד,נולד
וְלֵהּ,וליה
בִּפְתִילָה,בפתילה
מְחֹרֶכֶת,מחורכת
בִּסְמַרְטוּטִין,בסמרטוטין
מְחֹרָכִין,מחורכין
הַמְּלָל,המלל
מְכֻוָּנוֹת,מכוונות
בִּתְמָרִין,בתמרין
אֲכָלָן,אכלן
בְּגַרְעִינֵיהֶן,בגרעיניהן
בֶּאֱגוֹזִים,באגוזים
בִּקְלִפּוֹתֵיהֶן,בקליפותיהן
נוֹלַד,נולד
מִכַּסְּיָן,מכסיין
מִגַּלְּיָן,מיגליין
אֱגוֹזִין,אגוזין
מִגַּלּוּ,מיגלו
וּשְׁדָא,ושדא
לְבֻכְיָא,לבוכיא
לְחֵיוָתָא,לחיותא
בְּפַרְסָיָאתָא,בפרסייאתא
בַּאֲרַמָּיָאתָא,בארמיאתא
אִמַּיְהוּ,אימייהו
שִׁבְרֵי,שברי
מְהַפֵּךְ,מהפך
בְּאִסּוּרָא,באיסורא
הַדֶּקֶל,הדקל
לְתַנּוּר,לתנור
מוּכָנִין,מוכנין
וּמַסִּיקָן,ומסיקן
מַטְלָנִיּוֹת,מטלניות
שֶׁהִתְקִינוּ,שהתקינו
לִפְקֹק,לפקק
וּלְנַעֵר,ולנער
הַקְּדֵרָה,הקדרה
וּלְקַנֵּחַ,ולקנח
הַמּוּכָן,המוכן
זְרָקוֹ,זרקו
הִנִּיחוֹ,הניחו
בְּקֻפְסָא,בקופסא
שֶׁתְּלָאוֹ,שתלאו
בְּמַגּוֹד,במגוד
שֶׁהִנִּיחוֹ,שהניחו
הַדֶּלֶת,הדלת
מִדְּלֹא,מדלא
דִּלְגַבֵּי,דלגבי
קֻפְסָא,קופסא
מוּכָן,מוכן
בַּטּוֹלֵי,בטולי
בַּטְּלֵהּ,בטליה
בִּתְלָאוֹ,בתלאו
בְּהִנִּיחוֹ,בהניחו
דַּעֲדַיִן,דעדיין
יִקֹּב,יקוב
שְׁפוֹפֶרֶת,שפופרת
וִימַלְּאֶנָּה,וימלאנה
וְיִתְּנֶנָּה,ויתננה
מְנַטֶּפֶת,מנטפת
חִבְּרָהּ,חברה
מִתְּחִלָּה,מתחילה
וְיִתֵּן,ויתן
מְאִיסָא,מאיסא
לְאִסְתַּפּוֹקֵי,לאסתפוקי
דִּמְאִיסָא,דמאיסא
מוֹדֵי,מודי
בְּהָנֵי,בהני
מִפְּסַק,מיפסק
דְּמִפַּסְקָא,דמיפסקא
וְהָאֲנַן,והאנן
שָׁבַתְנוּ,שבתינו
נַתְּזָה,נתזה
בְּלוֹד,בלוד
וּמִלֵּאנוּהָ,ומלאנוה
וּנְקַבְנוּהָ,ונקבנוה
וְהִנַּחְנוּהָ,והנחנוה
מִשָּׁם,משם
דִּזְרִיזִין,דזריזין
צִפּוֹרָאָה,ציפוראה
גְּרַר,גרר
סַפְסַלָּא,ספסלא
בְּעִלִּיתָא,בעליתא
דְשֵׁישָׁא,דשישא
לְעִלָּא,לעילא
כְּדִשְׁתִיקוּ,כדשתיקו
חַבְרַיָּא,חבריא
חֻרְבָּא,חורבא
עִלִּיתָא,עליתא
דְּבׇצְרָה,דבצרה
לְעֵלָּא,לעילא
דְּכִסֵּא,דכסא
דְּמִטָּה,דמטה
מוֹכְרֵי,מוכרי
כְּדַרְכָּן,כדרכן
בַּחַמָּה,בחמה
וּבַגְּשָׁמִים,ובגשמים
וְהַצְּנוּעִין,והצנועין
מַפְשִׁילִין,מפשילין
בְּמַקֵּל,במקל
לַאֲחוֹרֵיהֶן,לאחוריהן
כִּצְנוּעִין,כצנועין
מִתְכַּוֵּן,מתכוין
הַמְכַבֶּה,המכבה
שֶׁיִּישַׁן,שיישן
כְּחָס,כחס
עוֹשָׂהּ,עושה
פֶּחָם,פחם
וּבְדִין,ובדין
דְּלִתְנֵי,דליתני
וְאַיְּדֵי,ואיידי
לְמִתְנֵי,למיתני
וְהָדְתָנֵי,והדתני
יְכַבֶּה,יכבה
כִּבָּה,כבה
שְׁאוּל,שאול
נוֹי,נוי
לְכַבּוֹת,לכבות
בּוּצִינָא,בוצינא
דְנוּרָא,דנורא
בְּאִישָׁא,באישא
אָן,אן
חׇכְמְתָךְ,חכמתך
סֻכְלְתָנוּתָךְ,סוכלתנותך
דַּיֶּךָּ,דייך
שֶׁדְּבָרֶיךָ,שדבריך
וְשַׁבֵּחַ,ושבח
מֵתוּ,מתו
וְחָזַרְתָּ,וחזרת
הָאַרְיֵה,האריה
שֶׁיָּמוּת,שימות
שֶׁכֵּוָן,שכיון
בָּטֵל,בטיל
בַּמֵּתִים,במתים
חׇפְשִׁי,חפשי
וּדְקָאָמַר,ודקאמר
שֶׁכְּשֶׁחָטְאוּ,שכשחטאו
וְתַחֲנוּנִים,ותחנונים
וּכְשֶׁאָמַר,וכשאמר
מְקַיְּמִין,מקיימין
בְּחַיָּיו,בחייו
בְּמוֹתוֹ,במותו
וְתִקֵּן,ותיקן
תַּקָּנוֹת,תקנות
וְקַיָּמוֹת,וקיימות
אוֹת,אות
וְיִרְאוּ,ויראו
שֹׂנְאַי,שונאי
וְיֵבֹשׁוּ,ויבושו
מָחוּל,מחול
מוֹדִיעַ,מודיע
בִּנְךָ,בנך
כְּשֶׁבָּנָה,כשבנה
לְהַכְנִיס,להכניס
דָּבְקוּ,דבקו
רָאשֵׁיכֶם,ראשיכם
וְהִנָּשְׂאוּ,והנשאו
פִּתְחֵי,פתחי
רְהַטוּ,רהטו
לְמִבְלְעֵהּ,למיבלעיה
עִזּוּז,עזוז
וְגִבּוֹר,וגבור
וּשְׂאוּ,ושאו
תָּשֵׁב,תשב
זָכְרָה,זכרה
לְחַסְדֵי,לחסדי
נֶהְפְּכוּ,נהפכו
דָוִד,דוד
כְּשׁוּלֵי,כשולי
וַיֵּדְעוּ,וידעו
שֶׁמָּחַל,שמחל
שִׁלַּח,שילח
וַיְבָרֲכוּ,ויברכו
וַיֵּלְכוּ,וילכו
לְאׇהֳלֵיהֶם,לאהליהם
שְׂמֵחִים,שמחים
וְטוֹבֵי,וטובי
שֶׁמָּצְאוּ,שמצאו
נְשׁוֹתֵיהֶן,נשותיהן
שֶׁנֶּהֱנוּ,שנהנו
שֶׁנִּתְעַבְּרוּ,שנתעברו
דְּאַחֵל,דאחיל
קִצִּי,קצי
אֵדְעָה,אדעה
חָדֵל,חדל
מוֹדִיעִין,מודיעין
קִצּוֹ,קיצו
וְאֵדְעָה,ואדעה
תָּמוּת,תמות
אָמוּת,אמות
בַּחֲצֵרֶיךָ,בחצריך
מֵאָלֶף,מאלף
מֵאֶלֶף,מאלף
שֶׁעָתִיד,שעתיד
לְהַקְרִיב,להקריב
לְמֵנַח,למינח
יְכִיל,יכיל
מִגִּרְסָא,מגירסא
בֻּסְתָּנָא,בוסתנא
בֵּיתֵהּ,ביתיה
וּבָחֵשׁ,ובחיש
בְּאִילָנֵי,באילני
בְּדַרְגָּא,בדרגא
וּמוּטָל,ומוטל
וּכְלָבִים,וכלבים
רְעֵבִים,רעבים
חֲתֹךְ,חתוך
נְבֵלָה,נבלה
וְהַנַּח,והנח
הַכְּלָבִים,הכלבים
וְאָבִיךְ,ואביך
כִּכָּר,ככר
וְטַלְטְלוֹ,וטלטלו
וּלְעִנְיַן,ולענין
דְּשָׁאֵלְנָא,דשאילנא
